72 8718274 3298405 2982670
73 8738391 3263626 3016902
74 8735371 3318086 3008558
75 8788514 3323675 2998371
76 8740404 3306824 2951707
77 8703865 3322160 3060256
78 8767859 3315925 3031841
79 8732295 3401877 3120442
80 8773857 3279857 2988802
81 8844644 3401326 2943976
82 8921730 3400347 2998866
83 8876003 3460278 3040495
84 8867608 3419001 3029208
85 8882642 3393561 2959945
86 8926942 3513049 3023515
87 8865170 3394597 2993132
88 8824531 3405963 3043012
89 8848937 3475220 3094631
90 8821975 3558537 3102991
91 8977950 3701013 3151127
92 9046245 3704274 3058267
93 9059688 3743929 3167616
94 9124679 3793838 3149200
95 9211091 3960463 3202837
96 9189095 3910880 3199853
97 9220143 4049865 3291100
98 9227201 4075629 3307714
99 9175536 3997235 3217630
100 9367871 4103706 3148045
101 9395780 4054834 3151591
102 9461686 4214835 3174345
103 9450683 4177323 3196380
104 9504886 4236809 3158571
105 9489602 4226516 3187267
106 9435282 4137658 3168366
107 9109455 3883570 3207962
108 8835254 3516106 3135031
109 8641463 3358325 3173606
110 8380896 3044209 3104329
111 8382444 3186496 3233331
112 8397267 3239358 3309884
113 8487694 3357265 3298679
114 8579110 3519241 3336695
115 8693242 3560644 3303831
116 8850212 3807434 3398218
117 8790295 3744462 3448422
118 8782228 3866460 3486963
119 8824679 3817135 3442992
120 8826953 3861413 3486269
121 8813018 3939639 3588257
122 8920477 3964623 3492404
123 8948473 4030329 3538776
124 8976281 3918917 3423503
125 9008767 4075798 3490098
126 9072904 4087556 3439594
127 9156167 4139328 3446482
128 9105410 4173636 3515658
129 9156890 4183483 3445076
130 9197546 4209071 3460801
131 9332023 4228043 3334975
132 9252803 4215266 3378142
133 9289109 4158466 3288352
134 9221823 4232324 3451103
135 9245007 4178854 3349826
136 9371427 4269912 3339911
137 9361338 4272499 3364973
138 9366588 4181430 3239304
139 9301992 4221549 3365124
140 9153583 4004603 3306728
141 9106563 3981433 3371020
142 8877972 3734340 3300448
143 8796939 3591911 3226270
144 8747805 3427966 3166873
145 8642352 3356066 3162819
146 8650771 3397658 3212840
147 8748563 3398149 3081459
148 8805900 3505733 3151010
149 8755391 3370577 3082128
150 8838257 3466707 2998397
151 8835299 3379158 2975977
152 8782958 3319362 2951267
153 8799131 3339838 2983128
154 8853692 3296327 2917171
155 8874405 3382421 2949514
156 8864791 3377230 2955000
157 8960807 3508469 2945245
158 8997893 3402744 2919620
159 8973106 3388752 2812999
160 9047275 3384849 2815338
161 9127277 3418847 2734041
162 9113859 3542611 2863429
163 9097451 3517303 2895524
164 9041098 3621831 3016961
165 9137102 3631795 2950613
166 9170708 3643043 2895797
167 9073163 3561573 2934535
168 9132561 3527809 2817615
169 9096953 3635010 2940059
170 9107432 3568376 2907861
171 9143484 3683944 2962797
172 9266638 3621488 2859659
173 9197924 3692222 2934588
174 9280995 3726675 2939420
175 9339311 3750517 2896055
176 9254556 3711736 2915094
177 8875019 3304018 2896127
178 8593494 3145366 2993401
179 8322320 2771448 2864725
180 8335028 2762253 2805571
181 8404964 2827904 2906803
182 8474861 2933700 2930619
183 8645532 3099389 2860676
184 8762025 3149969 2813702
185 8656736 3208076 2944476
186 8741729 3077168 2803524
187 8813376 3191121 2773226
188 8813778 3111708 2778097
189 8883318 3244043 2784811
190 8885216 3177542 2768364
191 8878871 3204445 2746591
192 8874120 3255815 2790398
193 8900537 3160894 2732779
194 8941077 3273555 2766253
195 8965772 3235674 2729022
196 8906530 3255653 2769274
197 8898308 3309010 2906576
198 9028847 3351740 2791632
199 9138683 3460224 2759057
200 9195110 3418073 2700996
201 9153300 3549203 2758473
202 9279828 3579410 2761835
203 9275597 3592604 2708649
204 9118110 3407878 2748521
205 9083085 3378784 2720674
206 8970660 3249497 2718958
207 9041155 3293645 2702005
208 9110025 3392249 2712028
209 9148376 3373295 2682692
210 9155183 3414592 2685092
211 9213654 3427757 2680575
212 9301725 3462297 2569377
213 9285483 3492939 2687987
214 9015328 3256784 2681553
215 8600941 2879800 2722759
216 8469166 2613664 2610524
217 8502673 2750452 2684231
218 8579881 2844892 2714172
219 8676142 2976629 2750737
220 8764456 3120031 2804185
221 8956346 3289183 2791475
222 9040716 3484303 2914361
223 9072455 3602249 2964794
224 9257800 3804863 2964189
225 9406493 3899553 2951528
226 9516632 4197369 3097233
227 9619873 4409617 3203339
228 9754209 4651848 3300869
229 9877730 4941311 3501486
230 10008689 5058138 3485906
231 10168568 5354676 3589234
232 10324332 5509381 3680305
233 10498955 5907489 3825414
234 10617208 6170795 3984909
235 10713012 6335871 4018511
236 10738388 6293021 3949192
237 10798067 5995761 3588752
238 10715186 5781633 3473225
239 10637176 5480676 3297906
240 10477401 5345384 3271783
241 10259866 5020712 3172323
242 10133357 4941862 3265585
243 9975418 4835101 3321019
244 9936362 4728257 3245266
245 9740844 4599375 3302132
246 9668611 4460025 3211095
247 9478424 4437350 3380909
248 9422740 4358033 3357924
249 9445741 4397266 3358607
250 9170724 3975182 3321243
251 8680573 3509798 3302094
252 8273824 3096728 3301076
253 8260293 2916706 3070190
254 8355962 2953118 3057490
255 8460551 2902696 2924388
256 8532052 3039338 2969612
257 8503799 3106114 3014124
258 8691450 3202439 2962365
259 8665863 3213214 2993997
260 8738288 3201477 2895984
261 8624835 3228716 3032267
262 8703554 3151070 2914986
263 8754037 3350690 2985643
264 8859661 3314398 2952555
265 8893962 3360316 2858908
266 8783252 3255725 2903568
267 8824307 3244289 2882324
268 8743003 3290356 2988433
269 8819905 3304342 2953225
270 8836884 3368976 2931072
271 8948626 3228973 2746923
272 9027464 3364621 2779413
273 9078721 3355085 2715768
274 9096359 3356926 2675237
275 9076763 3426847 2800448
276 9003731 3345521 2806149
277 8937738 3446956 2881863
278 8974156 3396150 2855180
279 8953913 3498037 2928910
280 9033583 3466764 2886178
281 8999253 3452989 2874845
282 9064894 3563248 2930729
283 9132969 3554457 2831501
284 9187251 3597433 2841169
285 9061417 3502983 2888741
286 8923556 3431934 2953074
287 8882115 3286677 2855488
288 8791091 3211853 2856812
289 8668616 3057932 2848725
290 8662903 2957905 2760184
291 8767263 3152634 2832638
292 8752041 3186865 2906308
293 8761213 3377131 3011312
294 8745574 3307659 3057412
295 8707779 3278108 2984877
296 8787338 3257673 2956322
297 8891461 3428714 2941483
298 8811319 3432543 3063943
299 8911268 3428259 2969647
300 8977985 3532196 2971401
301 8981647 3483950 2932026
302 8972679 3574667 2949848
303 8959982 3455513 2953791
304 8929951 3507762 2928596
305 8968666 3493294 2936514
306 8915790 3402263 2900494
307 8886217 3443936 2980489
308 9008526 3530682 2984925
309 8887450 3486283 3012278
310 8881093 3375360 2965349
311 8942877 3512051 3006934
312 8923918 3480790 2999207
313 8898344 3461954 2987968
314 9006340 3569626 2989284
315 9041761 3527673 2959953
316 8931119 3654354 3089440
317 8911016 3516731 3053373
318 9002152 3606578 3003044
319 9011823 3643832 3068959
320 9036591 3673278 3050132
321 9017700 3705123 3133241
322 9043613 3635451 3035684
323 8955659 3623454 3095821
324 8918128 3561989 3117147
325 8967276 3703379 3137163
326 8936698 3654483 3141584
327 9020177 3717738 3105433
328 9038776 3771083 3125881
329 9161478 3779294 2996709
330 9247890 3926003 3094164
331 9334138 3972133 3066479
332 9436534 4100624 3112931
333 9493609 4180550 3150997
334 9507079 4226305 3133069
335 9454969 4189018 3199503
336 9493520 4171782 3106503
337 9372375 4070804 3139668
338 9547394 4198366 3097956
339 9697838 4480901 3185551
340 9663785 4441122 3212912
341 9666476 4485682 3233163
342 9724490 4432673 3149565
343 9538813 4264217 3172023
344 9327034 4023941 3140607
345 9008434 3679422 3149001
346 8590899 3286843 3126270
347 8342344 2941514 3023532
348 8202343 2914013 3162578
349 8308865 3059130 3153883
350 8553653 3293566 3165535
351 8637766 3431087 3228213
352 8705973 3463436 3209479
353 8740682 3590012 3281986
354 8827499 3582932 3177540
355 8967104 3738765 3187859
356 8906627 3730434 3264826
357 8960319 3829112 3286643
358 9019560 3801552 3291308
359 8988799 3780499 3196344
360 9074620 3852325 3264969
361 9078674 3859340 3211149
362 9051846 3993708 3369108
363 9009207 3976417 3402699
364 9036530 3990526 3364612
365 9033877 3976741 3354872
366 9047273 3979202 3341777
367 9114643 4088959 3397353
368 9197886 4057041 3294248
369 9252157 4178055 3273716
370 9390207 4159759 3208991
371 9376741 4228209 3276929
372 9265480 4115778 3311731
373 9390772 4262733 3290261
374 9286695 4193821 3390635
375 9174785 4090920 3321855
376 9228328 4228633 3367759
377 9337630 4194961 3361110
378 9143739 4205974 3483590
379 9044481 4074010 3452745
380 9190923 4216497 3421093
381 9144553 4216233 3512664
382 9189307 4259655 3484572
383 9184207 4239966 3466804
384 9159161 4166402 3464375
385 9224951 4360255 3541202
386 9180335 4297344 3570159
387 9260059 4370572 3493871
388 9340765 4349586 3441006
389 9284767 4356109 3471345
390 9153352 4340893 3560626
391 9068168 4210930 3558437
392 9248478 4547096 3726554
393 9278503 4500646 3641201
394 9161334 4471151 3713460
395 9054465 4329354 3693772
396 9319602 4474884 3578342
397 9294941 4522721 3647650
398 9350741 4477972 3522697
399 9333328 4504526 3592046
400 9323475 4389327 3531185
401 9330515 4455055 3558572
402 9425170 4482943 3525050
403 9468705 4675561 3583201
404 9337936 4565149 3675097
405 9507618 4630486 3582249
406 9497226 4703643 3610398
407 9453791 4506915 3507313
408 9381284 4547121 3644865
409 9385530 4527987 3586241
410 9421279 4667234 3660926
411 9398528 4580789 3599254
412 9426348 4554703 3511592
413 9363324 4454553 3564345
414 9355380 4410924 3524043
415 9371175 4532433 3625284
416 9415109 4487583 3496852
417 9275444 4413826 3496740
418 9114352 4204830 3583299
419 8912673 4006824 3493121
420 8887399 4032194 3595410
421 8909628 4034355 3516497
422 9055576 4192811 3545849
423 9165301 4107684 3359820
424 8990112 4026218 3419560
425 9058187 4001013 3375596
426 9059703 4027792 3357887
427 9099080 4025538 3409358
428 9020860 3956467 3373309
429 8970598 4066370 3500452
430 9002115 4071690 3449863
431 9172326 4222679 3498146
432 9125926 4130728 3466137
433 9155723 4123845 3397151
434 9146865 4128056 3430204
435 9224754 4154474 3326614
436 9213314 4269702 3413427
437 9161036 4238926 3469930
438 9039005 4201028 3566873
439 9140873 4191402 3434486
440 9319866 4338185 3353794
441 9452941 4274985 3260235
442 9330997 4174264 3298608
443 9285180 4237940 3404203
444 9225153 4151823 3338872
445 9152905 4200949 3424505
446 9087007 4079644 3403835
447 9176989 4214721 3419556
448 9239668 4154679 3335237
449 9201485 4183565 3375124
450 9205700 4145230 3411148
451 9172575 4109021 3356363
452 9235428 4236001 3347276
453 9420120 4215977 3272174
454 9257628 4212725 3385026
455 9142695 4087856 3363767
456 9146807 4127325 3408560
457 9094566 4127856 3521501
458 9022706 4032086 3405460
459 9056043 4143899 3509494
460 9182103 4167980 3404006
461 9174986 4293034 3484951
462 9247052 4269862 3478930
463 9309136 4386717 3458952
464 9281284 4234999 3456475
465 9261935 4216334 3404355
466 9229883 4179793 3405949
467 9172018 4106448 3372694
468 9217735 4157856 3336160
469 9168548 3987914 3241976
470 9272528 3990254 3116600
471 9077033 3813912 3170891
472 8885650 3704539 3206512
473 8812992 3734243 3349401
474 8861156 3755247 3367178
475 8869653 3850723 3431688
476 8974859 3928744 3338599
477 8966801 3941709 3409259
478 9033621 3956958 3360815
479 8907292 3911996 3397179
480 8878537 3881855 3463296
481 8891455 3934930 3434305
482 8898645 4013539 3508651
483 9083211 4046411 3422876
484 9086638 4115668 3399721
485 9017332 3875462 3315365
486 8858922 3872450 3418619
487 8823753 3870451 3469267
488 9072639 3944374 3281354
489 9168246 4079259 3359615
490 9208277 4080761 3284296
491 9164432 4147449 3392622
492 9146448 4116435 3389649
493 9128042 4322828 3571619
494 9209956 4365810 3616974
495 9200259 4318477 3543054
496 9123987 4262403 3579521
497 9139522 4271002 3542980
498 9248668 4413096 3538932
499 9264731 4387119 3488288
500 9385326 4519816 3536676
501 9540620 4570156 3442055
502 9705493 4734352 3444846
503 9475829 4646713 3599346
504 9451719 4664911 3568815
505 9594538 4707729 3532428
506 9718453 4719275 3417369
507 9621533 4821383 3567997
508 9673624 4776063 3515401
509 9725726 4941254 3571147
510 9702188 4908426 3621691
511 9599194 4919340 3737935
512 9304070 4726596 3825449
513 9351933 4607139 3668042
514 9173693 4475129 3678880
515 8784780 4060703 3744022
516 8603039 3999753 3772443
517 8577504 3947702 3807022
518 8495615 3972114 3855914
519 8614736 4145397 3966859
520 8816813 4312030 3920396
521 8800855 4391287 4022280
522 8838144 4384420 3942246
523 8905654 4442362 3885098
524 8916300 4371630 3866650
525 8921036 4472330 3987812
526 8943583 4498463 3952863
527 8999193 4528471 3882761
528 8967792 4471075 3927889
529 9049089 4575591 3931131
530 9040330 4665446 4023541
531 9173557 4617775 3857028
532 9091567 4702341 3973646
533 8938654 4516536 4013534
534 9003355 4665608 4053153
535 9033745 4660780 4024961
536 9090375 4622945 3970340
537 9076103 4631344 3945652
538 9217905 4671673 3893837
539 9097423 4776004 4047534
540 9066373 4618919 3974052
541 9121619 4625648 3862683
542 9280371 4631346 3766407
543 9271428 4579035 3738301
544 9266097 4626881 3724641
545 9279061 4575427 3738708
546 9351240 4708243 3775434
547 9243273 4525951 3735501
548 9221608 4607846 3811471
549 9187174 4522551 3699933
550 9267935 4464864 3625864
551 9164711 4313824 3568573
552 9257846 4400333 3520627
553 9354335 4481070 3529015
554 9334055 4370354 3481480
555 9279246 4473684 3595671
556 9313102 4378989 3498876
557 9286505 4398683 3506908
558 9164870 4308835 3541148
559 9075937 4178868 3514499
560 9097266 4212463 3538307
561 9094033 4121405 3441453
562 9106498 4161904 3464519
563 9125202 4059688 3390481
564 9051500 4048830 3391745
565 9160890 4056237 3353000
566 9266155 4199356 3298251
567 9225572 4159300 3365203
568 9109494 3993245 3331400
569 9162156 4148523 3393327
570 9246897 4098969 3299381
571 9184360 4175891 3395054
572 9263586 4223373 3386325
573 9352856 4325209 3355936
574 9417397 4335199 3359418
575 9440399 4310633 3272184
576 9200077 4196958 3409069
577 9009489 3990269 3420543
578 8767650 3824976 3474766
579 8678138 3670605 3443250
580 8801479 3747320 3362007
581 8723093 3726925 3435526
582 8657773 3728725 3459044
583 8760497 3816840 3472067
584 8969575 3853404 3281127
585 9034380 3919231 3267675
586 8943688 3784492 3321371
587 8881553 3835418 3309505
588 8905692 3777552 3301867
589 9062011 3865400 3246158
590 9003783 3855506 3313481
591 9047135 3872830 3241172
592 8986894 3920245 3342108
593 9047073 3888428 3272587
594 9213905 4062885 3249506
595 9109135 3968975 3301258
596 9180909 4100431 3291246
597 9115592 4034033 3301378
598 9200766 4036302 3228502
599 9191761 4129088 3319425
600 9269133 4128515 3244732
601 9208384 4111866 3325959
602 9132716 4001319 3334582
603 9050999 4072199 3371292
604 9131962 4105364 3380244
605 9189600 4098954 3310246
606 9110115 4030403 3375132
607 9265906 4065437 3175879
608 9426429 4183874 3172720
609 9223906 3927413 3139748
610 9178599 3969158 3202184
611 9189229 3943543 3188452
612 9200636 3986082 3177500
613 9232274 3984735 3207931
614 9404136 4073117 3065108
615 9349999 4091708 3171863
616 9333956 4067143 3150576
617 9396869 4204471 3235496
618 9437863 4205275 3200329
619 9299581 4118135 3207068
620 9102653 3900688 3264559
621 8850287 3658740 3229847
622 8698074 3561333 3226254
623 8881967 3513991 3076658
624 8986891 3720367 3122548
625 9122696 3847900 3126465
626 9261443 4013949 3144073
627 9416738 4232704 3260627
628 9454585 4348771 3280028
629 9571460 4538517 3362846
630 9631784 4679579 3437019
631 9725227 4992687 3630014
632 9773823 5062407 3719014
633 9910228 5502359 3961038
634 10066678 5672827 4055042
635 10170414 5992653 4229183
636 10280488 6375705 4504645
637 10468769 6655210 4567001
638 10663387 7067787 4788071
639 10863902 7289008 4790914
640 10861429 7332504 4807310
641 10868786 7109159 4690499
642 10819016 7012783 4579760
643 10615672 6538612 4295731
644 10439327 6135660 4094582
645 10296464 5995684 4102987
646 10277431 5767395 3869928
647 10112036 5549459 3818951
648 10014822 5369453 3745058
649 9927092 5327706 3706690
650 9760834 5043232 3695959
651 9485186 4933388 3847026
652 9378527 4786207 3828097
653 9143673 4569842 3827329
654 8917875 4394038 3924506
655 8757438 4085156 3746558
656 8709690 4082835 3762042
657 8840139 4045466 3609562
658 8855050 3999615 3498542
659 8858796 3900608 3450926
660 8899093 3965600 3436015
661 9042109 4037626 3358615
662 9068868 3924667 3335278
663 9000293 4012096 3423156
664 9033442 3968829 3343095
665 8994205 4010411 3384724
666 8977794 3933879 3414397
667 9058065 4005226 3335951
668 9112568 3995968 3324935
669 8980064 3907796 3298378
670 9124947 3988123 3248499
671 9267792 3920590 3135381
672 9218833 4061191 3219036
673 9285996 4074716 3257591
674 9194795 4102709 3312028
675 9124437 4069965 3322271
676 9183747 4097886 3321156
677 9272286 4217371 3283241
678 9440280 4163972 3181624
679 9232698 4168896 3314005
680 9231213 4098226 3284796
681 9220363 4145646 3258603
682 9258831 4162538 3295871
683 9086025 4012230 3299738
684 8977041 3999201 3420319
685 9014492 3916226 3317354
686 8980535 3949861 3356310
687 9034170 3895043 3309707
688 8981543 3962065 3369108
689 8969758 3861462 3291709
690 8987714 3876187 3269979
691 8994139 3993555 3372900
692 9054664 3982878 3331192
693 8964489 3993175 3400298
694 9025960 3868758 3312342
695 9091718 4027313 3296972
696 9115155 4026093 3344296
697 9040273 4064390 3424732
698 9029379 4021567 3422877
699 9070491 4048657 3383871
700 9153060 4110088 3408012
701 9277915 4207628 3359331
702 9256182 4301827 3469972
703 9245948 4271524 3458906
704 9215696 4272491 3425552
705 9159374 4184654 3435301
706 9265036 4201202 3333016
707 9295430 4328942 3436283
708 9351280 4283535 3389944
709 9469998 4368022 3347191
710 9368453 4258744 3335312
711 9336356 4367709 3416923
712 9394942 4344527 3364242
713 9331922 4350272 3394333
714 9464673 4386395 3372092
715 9509132 4389490 3300363
716 9372616 4441050 3482095
717 9255695 4291107 3483682
718 9143646 4268458 3484526
719 9121317 4209996 3466921
720 9129252 4314643 3590416
721 9071486 4260004 3582377
722 9040462 4295640 3615841
723 9090372 4260072 3578530
724 9090112 4174673 3466697
725 9167233 4305921 3532804
726 9098289 4209059 3567745
727 9057703 4308726 3667185
728 9058700 4171456 3548024
729 9104247 4217570 3473426
730 9147602 4197290 3431275
731 9160567 4171879 3441326
732 9173782 4233185 3412197
733 9132369 4173276 3480701
734 9197401 4313115 3505335
735 9158880 4259662 3527642
736 9119564 4324012 3592880
737 9241869 4426496 3563204
738 9267833 4453331 3608745
739 9255753 4488006 3657697
740 9299510 4459268 3572744
741 9223909 4494614 3660595
742 9169015 4372433 3568556
743 9360711 4572252 3601653
744 9345740 4490248 3598572
745 9252217 4458671 3603101
746 9146582 4403315 3662465
747 9227187 4398333 3569342
748 9177627 4422142 3616475
749 9249001 4363195 3528822
750 9269029 4509171 3552027
751 9316330 4448158 3525759
752 9354245 4499774 3520727
753 9321605 4488404 3564335
754 9325393 4618766 3672126
755 9286911 4591487 3746641
756 9256388 4498960 3697809
757 9183317 4586355 3765356
758 9225886 4556184 3717181
759 9313085 4659888 3686080
760 9303178 4515039 3656966
761 9277698 4504795 3591899
762 9291250 4590311 3665810
763 9361368 4582826 3598206
764 9292015 4683691 3738135
765 9503338 4668041 3588483
766 9418053 4793885 3699067
767 9594882 4849643 3667742
768 9651302 4920443 3644462
769 9637450 4934088 3758725
770 9475190 4906735 3845879
771 9635943 5146033 3888757
772 9543148 5037670 3857141
773 9594591 5167713 3902004
774 9718272 5156559 3820657
775 9719251 5246183 3908268
776 9667316 5182282 3923416
777 9741824 5331336 3993470
778 9928055 5550552 4021300
779 9989732 5519617 3911804
780 9767951 5466916 4083648
781 9567973 5129328 4022597
782 9499662 5089835 3984248
783 9406861 4901097 3917629
784 9305067 4966401 4021792
785 9144060 4841580 4080880
786 9057918 4674241 3970567
787 9019069 4714676 4074502
788 9060496 4686372 4001988
789 9108632 4747855 4031102
790 9220018 4760475 3920840
791 9367170 4942728 3933113
792 9391976 4865398 3913114
793 9197042 4776909 3955355
794 9179393 4683521 3922103
795 9363902 4701124 3785457
796 9406262 4929065 3917342
797 9440276 4939753 3920287
798 9556175 5028077 3846290
799 9514327 4955280 3895984
800 9426016 4943094 3943443
801 9436741 5012145 4060266
802 9319820 4992410 4051639
803 9327779 4969940 4036589
804 9290114 4887515 3990728
805 9320167 5013643 4101966
806 9402957 5058882 4059952
807 9412084 5119098 4077981
808 9430054 5109128 4095035
809 9433083 5053026 4016038
810 9305203 5022985 4128249
811 9374846 5085373 4101688
812 9435183 5134311 4079538
813 9281566 4909937 4103734
814 9250859 4964850 4042114
815 9189423 4844467 4084595
816 9145581 4953828 4166491
817 9183971 4957715 4179134
818 9313463 5037260 4115337
819 9412988 5138388 4120126
820 9369269 5067399 4104816
821 9368466 5132585 4161276
822 9366744 5069311 4178928
823 9372044 5141985 4157151
824 9305084 5034244 4150427
825 9331695 4960107 4004923
826 9272682 4925633 4023694
827 9354460 4886254 3889579
828 9441616 5008796 3916806
829 9445066 4896353 3885092
830 9234033 4776153 3921567
831 9402964 4719591 3718197
832 9424543 4741510 3691070
833 9276653 4754343 3835800
834 9328105 4729266 3812725
835 9287457 4886171 3976824
836 9377751 4967757 3961947
837 9577376 5067032 3823075
838 9599394 4992807 3805972
839 9598080 5080701 3868750
840 9498425 5044714 3951974
841 9591877 5116539 3865130
842 9578403 5145044 3947360
843 9597948 5057907 3850148
844 9571305 5121492 3901860
845 9568136 5061482 3867812
846 9537045 5071736 3879798
847 9616583 5043842 3793784
848 9674889 5000180 3687204
849 9609502 4940341 3699547
850 9575363 4898551 3691564
851 9526206 4939203 3777011
852 9252833 4646733 3794183
853 9087317 4561318 3802304
854 9073574 4454201 3797742
855 9012913 4487731 3876110
856 9071907 4584058 3905509
857 9155691 4629452 3812213
858 9222489 4744358 3890456
859 9165473 4667444 3882139
860 9295516 4768190 3828669
861 9339583 4697328 3786468
862 9386514 4776402 3774560
863 9328953 4780943 3829218
864 9323689 4735583 3759272
865 9283106 4757863 3896506
866 9267802 4679902 3861637
867 9187812 4712670 3934922
868 9217056 4719569 3919084
869 9241105 4787631 3927653
870 9148782 4731660 3979985
871 9231712 4767086 3895917
872 9221295 4722883 3926623
873 9275361 4740451 3883658
874 9305452 4890460 3954674
875 9361890 4820444 3835563
876 9411684 4854632 3823092
877 9402101 4806357 3792001
878 9499239 4899070 3839057
879 9420824 4897749 3919490
880 9488449 4909631 3793805
881 9464741 4973642 3863562
882 9473087 4920588 3843752
883 9517989 5057902 3911776
884 9464264 5027571 3946682
885 9575080 5048581 3797719
886 9438546 4877117 3799848
887 9385362 4904400 3887030
888 9399329 4957971 3938382
889 9523901 5006610 3854823
890 9642454 5192003 3906611
891 9700980 5141995 3920556
892 9629326 5173268 3942576
893 9516792 5107712 4001815
894 9480418 5106812 3968375
895 9523747 5019778 3878990
896 9325016 4826011 3880902
897 9091381 4748393 4057862
898 9236816 4861936 4031148
899 9065999 4900907 4141036
900 9018513 4703918 4067037
901 9040975 4726133 4029386
902 9184657 4936716 4092742
903 9341390 4937630 3978309
904 9319798 4974003 4052966
905 9410525 4967554 3983153
906 9310793 5031959 4014631
907 9383534 4931968 4006213
908 9364447 5026555 4073443
909 9407074 5042328 4032421
910 9391201 4961679 3983123
911 9263180 4898521 4028174
912 9120135 4711721 4010062
913 8890552 4641714 4101873
914 9026583 4714064 4137499
915 8894213 4806208 4285022
916 9032507 4783263 4141337
917 9122928 4834371 4063569
918 9180577 4990084 4200129
919 9245103 5025266 4219914
920 9245273 5152753 4291047
921 9227331 5131755 4265470
922 9335041 5251834 4266877
923 9395507 5245502 4248022
924 9415422 5337186 4259605
925 9495140 5375205 4250591
926 9486444 5337617 4266348
927 9283608 5325137 4409199
928 9221544 5197086 4395779
929 9186476 5231915 4452196
930 9231452 5248710 4405290
931 9378812 5451426 4419819
932 9398825 5362697 4378671
933 9412198 5419982 4378445
934 9368601 5397187 4441056
935 9346680 5374545 4413867
936 9359498 5449097 4460444
937 9363480 5463978 4505800
938 9409638 5559203 4494601
939 9356249 5472647 4533293
940 9351648 5559769 4568116
941 9346133 5514293 4577399
942 9365248 5408762 4452816
943 9317698 5389601 4473032
944 9397231 5310940 4313032
945 9430990 5432634 4304266
946 9412694 5318993 4320680
947 9499577 5476129 4303622
948 9470781 5412104 4340552
949 9513453 5325442 4209921
950 9392467 5229627 4206994
951 9519799 5243290 4129296
952 9350134 5185511 4169322
953 9212968 4971524 4161116
954 9246209 5106622 4215013
955 9185810 4928223 4147487
956 9137973 4914315 4119181
957 9182488 4900968 4125491
958 9235041 4932006 4103367
959 9082577 4933244 4210281
960 9226803 4923546 4073291
961 9239417 4915740 4081373
962 9303613 4844465 3942554
963 9363114 4901187 3890459
964 9295165 4823228 3954265
965 9385431 4883760 3856151
966 9337867 4925546 3994686
967 9347203 4924723 3967524
968 9393682 4982699 3938914
969 9453693 4835765 3753872
970 9511528 4876955 3740211
971 9323704 4780591 3887061
972 9397401 4879583 3841409
973 9377883 4929186 3923547
974 9530439 4923947 3811257
975 9540211 5071404 3914847
976 9595484 5022232 3848208
977 9640348 5158767 3874646
978 9643681 5178290 3923328
979 9492176 5074831 3941881
980 9302479 4833304 3896139
981 9348830 4749814 3777084
982 9134789 4550856 3854971
983 8990492 4326194 3721300
984 9026192 4350386 3691542
985 9054082 4392747 3782343
986 9049380 4500013 3821273
987 9067120 4492703 3855316
988 9015372 4483741 3867276
989 8993961 4528138 3956349
990 9146452 4555449 3783870
991 9180616 4556331 3739772
992 9218447 4471063 3657558
993 9242543 4614408 3718988
994 9215300 4556266 3776233
995 9231935 4604759 3722024
996 9191756 4655021 3852068
997 9297972 4602295 3742478
998 9141804 4559750 3789504
999 9011692 4428912 3818245
